65	68.266	8.55236	11.4917	12.175	9.6098
66	64.8149	8.05924	11.038	11.1429	10.0905
67	68.0235	7.57629	11.9208	12.3119	8.89021
68	70.76	6.3864	10.1258	9.79909	9.43435
69	76.2447	7.15376	9.66188	10.1615	7.13595
70	61.9861	8.40681	11.8074	12.153	10.5014
71	69.1785	9.24571	10.9927	12.4148	8.65974
72	46.4552	12.9195	15.2156	17.1304	12.9671
73	67.6476	9.39795	11.8164	13.0976	8.98827
74	82.6991	4.35958	8.84185	8.0139	8.58822
75	54.6449	9.94768	12.5161	13.1648	11.2707
76	54.6915	9.9474	13.1264	14.0004	11.4649
77	70.2104	6.4771	10.4514	10.27	9.56106
78	68.3516	7.58584	10.9716	11.0669	9.94366
79	68.8275	9.4197	11.8164	13.2642	8.10712
80	61.6061	9.73967	11.6227	12.4983	10.2775
81	64.27	10.2572	12.458	14.0444	8.19967
82	57.0645	8.58868	12.0318	12.6334	10.9131
83	62.8998	10.9452	11.933	14.0538	8.09788
84	83.3533	6.47756	9.12068	10.0564	5.82431
85	66.0879	8.52137	12.1013	12.6847	9.37943
86	49.272	10.3235	13.1499	14.1055	11.7598
87	72.0448	5.95013	9.51614	8.94512	8.61597
88	66.5318	10.3802	11.0884	13.3196	7.01845
89	82.1	3.86643	9.1401	8.65911	7.09388
90	60.5793	11.7657	13.6241	16.0214	9.02036
91	68.9708	7.68511	11.0626	11.2511	8.86776
92	75.4164	6.11563	10.0749	9.78678	7.08722
93	42.1334	13.9535	15.9032	18.1414	12.2452
94	79.3242	5.39371	9.62172	9.16294	7.39395
95	77.2845	6.10674	9.47342	9.219	7.05731
96	63.5388	9.01355	12.3111	12.9939	9.28924
97	68.3889	7.64009	10.9805	11.0998	9.4782
98	66.19	7.1325	10.5502	10.4	9.55245
99	78.2818	6.75708	9.15086	9.61111	8.10691
100	86.2264	4.89265	8.64814	8.42727	5.70443
101	73.3745	6.01274	9.87579	9.44948	8.90291
102	77.5062	5.71808	9.88851	9.51932	7.98894
103	66.8825	9.76862	11.933	13.4426	8.65077
104	60.8519	9.72784	12.6026	13.4938	9.97178
105	78.0629	6.48219	10.3114	10.44	7.35513
106	56.0803	8.9848	12.4112	13.107	10.5613
107	65.7368	7.11535	10.718	10.6677	9.83304
108	71.385	8.27111	11.0951	11.8889	8.33014
109	81.6329	5.5564	9.203	8.98029	6.84117
110	61.2271	9.56372	12.458	13.2701	8.43705
111	61.5384	8.74396	11.8749	12.2752	10.3647
112	72.3803	6.94747	10.8912	10.9408	8.30705
113	75.6956	5.62723	9.2504	8.61048	8.45959
114	59.2483	9.33747	12.5839	13.26	10.204
115	80.9646	6.966	8.84185	10.0376	5.5381
116	56.4165	9.77925	13.5591	14.6138	12.9804
117	73.7537	6.38535	10.1763	9.92603	8.55785
118	54.431	10.0825	12.4844	13.1449	11.1164
119	81.6695	5.33145	8.4051	8.02373	7.12268
120	73.8641	7.7815	10.5429	11.2373	7.40626
121	77.0854	8.12194	9.3871	11.1639	6.48944
122	66.2731	8.85531	11.9244	12.6595	9.63865
123	67.718	7.41623	11.2081	11.3172	8.78658
124	58.5254	13.4806	13.0239	17.0556	6.75504
125	-87.7797	68.9777	28.0304	74.3429	8.29823
126	56.495	13.0531	13.7315	16.816	8.88129
127	65.5971	8.6493	11.996	12.5827	9.50082
128	71.393	6.75372	10.7049	10.6207	9.11563
129	79.9093	6.3472	9.18838	9.45725	6.93621
130	57.7747	9.11534	11.8891	12.2718	10.6362
131	70.2878	7.94988	10.7353	11.156	9.65151
132	46.4168	12.0675	14.7779	16.327	12.6417
133	83.1267	4.72669	8.91281	8.25657	7.44531
134	62.8247	8.76302	11.8011	12.2367	9.15876
135	62.448	10.8343	12.3406	14.2307	9.73688
136	83.1585	5.17866	8.52422	8.18395	7.25065
137	53.2394	14.3865	13.4843	17.5889	9.00498
138	65.347	8.44362	11.4674	11.8464	10.6429
139	78.7785	6.31391	10.4369	10.5314	7.36207
140	68.9084	7.16573	11.0449	11.0877	9.20401
141	68.5323	8.60689	11.4917	12.24	8.63085
142	50.9174	10.3806	13.9546	15.2492	11.9777
143	77.1281	6.54536	10.1258	10.1971	6.81212
144	72.2084	6.8396	10.5776	10.5059	7.64975
145	47.2367	10.5268	13.5817	14.8361	13.6798
146	12.9207	32.9462	15.2477	36.6809	7.99775
147	65.2732	7.94028	11.0471	11.1379	10.0659
148	65.4022	8.57951	11.3261	11.7582	8.43533
149	66.1633	9.62704	12.76	14.0573	8.36329
150	72.1807	6.33473	9.43228	8.90967	7.5334
151	55.2365	15.6991	14.0682	19.9252	8.28767
152	60.3651	9.01319	11.4077	11.72	11.9642
153	76.1875	7.0584	9.53976	9.95337	8.12455
154	63.6802	7.80553	11.7299	12.09	9.99002
155	68.7141	7.75505	11.2855	11.5341	9.41222
156	78.7754	5.36753	9.46682	8.93523	6.93793
157	66.9326	8.38447	11.2081	11.6378	9.62547
158	58.0676	8.75192	12.1617	12.6998	11.372
159	69.3106	6.71794	10.4425	10.243	9.90139
160	78.8832	5.63532	10.1258	9.85176	9.44537
161	70.2739	7.06861	10.7631	10.7283	9.1169
162	58.0711	9.84421	12.7854	13.6035	10.4792
163	60.7262	7.51012	11.3038	11.8592	10.8029
164	36.0488	15.7772	17.1224	20.0512	12.7758
165	68.7781	6.92333	10.5042	10.3292	10.0689
166	65.3019	8.68484	11.4917	11.9967	9.90117
167	77.7491	7.09118	9.62788	10.2794	7.14994
168	52.808	13.1478	13.7657	16.4289	11.026
169	50.6682	10.2774	12.458	13.0643	13.249
170	72.502	7.37003	10.7711	11.0105	7.73882
171	18.578	30.356	17.1224	34.7284	7.62931
172	44.1675	19.4706	15.1123	23.4541	8.44498
173	64.068	10.0144	11.7414	13.1319	9.27706
174	75.1339	6.37152	9.18838	8.89573	7.56983
175	67.8074	7.92023	11.2081	11.457	9.38375
176	64.6199	9.17548	11.9208	12.7114	9.81976
177	81.959	5.48635	9.80015	9.59461	5.42969
178	68.8834	7.10187	9.44478	9.07556	11.0548
179	56.5219	8.40195	11.8271	12.4847	10.591
180	81.9132	5.51614	9.1401	8.91652	6.56443
181	54.7528	9.56045	13.0239	13.9108	11.7615
182	72.3448	8.00474	11.7299	12.4442	8.60462
183	68.044	8.12734	11.2994	11.6814	10.5953
184	75.6752	8.88173	10.3552	12.5204	6.30523
185	73.8909	7.1947	10.5857	10.821	7.4121
186	73.8263	6.88957	10.3981	10.4202	8.92774
187	44.562	20.8316	15.9032	25.8036	9.08568
188	74.0422	7.72303	10.9143	11.5661	8.15007
189	69.2172	5.22623	9.54967	10.3525	9.65234
190	65.0889	7.71519	11.8271	12.2085	10.6733
191	66.1031	8.0638	11.9792	12.4059	10.2293
192	69.0026	6.85099	10.5835	10.4393	9.42846
193	67.0685	7.65971	11.7348	12.0512	8.58099
194	65.8456	8.15422	11.652	11.9901	9.44642
195	73.2399	6.64603	9.82789	9.5931	9.1275
196	84.2023	5.12656	9.26557	8.98999	5.77765
197	74.1641	9.1753	10.4673	12.699	6.81141
198	51.645	11.3775	13.6139	14.8583	10.927
199	67.5096	8.77616	11.6025	12.3745	8.54564
200	72.3331	6.74147	9.29957	8.99638	8.90038
201	64.8613	8.19768	11.6185	11.9232	9.65392
202	70.237	6.91307	10.825	10.7822	9.12288
203	76.6188	7.32134	10.1258	10.785	7.20038
204	72.7719	6.16734	10.324	10.0782	8.71286
205	70.88	6.53748	10.07	9.73075	9.1983
206	60.1841	8.52917	11.6982	12.0017	10.2191
207	74.3518	5.77672	9.92863	9.52455	9.23348
208	59.6343	9.082	13.3838	14.4	12.6653
209	68.9384	9.35764	12.2899	13.672	7.94075
210	59.8041	8.66414	11.6792	11.9736	10.7095
211	73.9097	7.21885	11.3897	11.7405	6.72868
212	86.3697	4.6774	8.03289	7.69215	6.02275
213	86.8759	5.26055	8.53282	8.79031	5.36359
214	53.8168	11.9016	13.6887	15.4219	10.9707
215	57.4266	10.1989	13.2744	14.3013	11.0095
216	68.849	8.84711	11.3138	12.2874	7.98015
217	74.9102	6.35983	10.0924	9.87429	7.73294
218	84.6038	4.84363	8.3441	7.89648	6.5315
219	70.1421	7.87664	11.3038	11.7094	8.83384
220	71.0144	6.18633	9.81918	9.37203	9.57133
221	75.067	5.60451	9.29957	8.65098	8.91049
222	53.9564	11.2955	13.3838	14.7124	11.1632
223	49.3843	16.6313	15.514	21.0721	9.07085
224	70.5116	7.96508	9.72561	10.229	8.88514
225	72.6415	6.36307	10.2985	10.0469	8.01618
226	77.6083	5.7331	9.99497	9.66258	9.50598
227	68.4411	7.67672	11.0224	11.1681	9.56917
228	56.6917	12.8048	13.9012	16.7407	10.4634
229	85.9258	4.20153	8.0405	7.22227	6.95159
230	72.0165	6.86636	10.5776	10.5059	8.01036
231	72.0845	6.24258	10.1258	9.79797	9.11346
232	65.7977	8.36311	11.538	11.9223	10.5369
233	42.4013	14.1592	15.3435	17.6381	12.4824
234	72.9138	6.28682	10.3114	10.0607	8.18421
235	69.3117	7.69079	10.9805	11.1791	7.81646
236	78.9686	7.7102	9.99497	11.4263	6.06212
237	62.802	9.26641	12.4943	13.2776	9.65678
238	62.4034	11.2008	12.1617	14.4383	8.84072
239	64.8531	9.6542	12.2516	13.4175	10.0303
240	66.7827	7.71749	11.0809	11.1779	8.82321
241	71.9875	8.4355	10.6371	11.69	8.77753
242	75.0641	6.4892	10.5305	10.4655	8.43463
243	81.5031	6.62647	8.92776	9.7864	5.95011
244	73.9102	9.12555	9.78425	12.1268	6.81017
245	61.056	11.6578	13.295	15.6842	8.25198
246	67.9386	7.84091	10.9983	11.1801	9.0237
247	67.7647	8.03079	10.9403	11.199	9.17307
248	81.1494	5.06558	8.84185	8.2115	6.27736
249	63.7429	8.63316	12.8389	13.5981	10.1398
250	68.786	7.36664	10.8993	10.9264	9.63433
251	70.9382	8.62963	10.8912	11.9615	8.23868
252	70.6745	7.3765	11.2081	11.4	8.69928
253	73.6454	7.115	11.2081	11.461	8.54778
254	72.3391	8.06705	10.5305	11.2915	7.09591
255	76.2641	6.29198	9.91042	9.72448	7.46665
256	70.5172	8.62147	11.5131	12.4869	8.9486
257	61.9759	12.0323	12.1617	15.2921	8.22333
258	64.6503	9.39927	12.9577	14.0073	9.95925
259	61.7312	9.25038	12.5839	13.3242	9.52707
260	80.6914	4.64298	9.40506	8.79373	7.54494
261	73.3795	6.79361	10.324	10.2508	8.73391
262	72.1708	9.67465	11.5674	13.7813	6.67038
263	65.6502	8.48849	10.7789	11.1246	9.96592
264	72.4282	8.0566	11.538	12.2833	8.81932
265	76.841	5.46835	9.10363	8.42603	8.0526
266	58.9793	9.5046	12.8655	13.655	11.2008
267	49.9549	11.8878	14.2499	15.7395	11.501
268	66.0443	8.08442	12.1617	12.6538	9.977
269	67.0033	8.73322	11.6982	12.3992	8.57716
270	84.2586	5.37249	8.72643	8.69187	7.01486
271	76.6205	7.20475	10.0568	10.6134	7.42287
272	70.1855	6.96915	10.4831	10.3402	9.16623
273	61.7006	12.1614	12.0608	15.3242	9.2525
274	75.5683	6.32624	10.5337	10.4361	7.64298
275	58.9485	8.72539	12.6357	13.3996	11.0526
276	78.0836	6.40519	9.82789	9.88462	8.48185
277	67.6424	8.63933	11.766	12.4698	8.72703
278	61.769	8.19276	11.766	12.1143	10.4659
279	63.0472	7.71013	11.6258	11.9992	10.3527
280	71.5792	6.37253	10.5042	10.3343	8.02372
281	69.7527	7.29213	11.8999	12.2836	8.92358
282	71.2533	7.47519	10.7461	10.9414	10.1835
283	75.6868	8.1928	11.2081	12.4599	6.45181
284	72.0878	8.59897	10.7631	11.9752	7.9902
285	65.2508	9.4745	11.9052	12.9712	8.06593
286	64.995	11.6467	13.0239	16	9.42717
287	62.3527	9.06957	11.9661	12.5327	9.5428
288	72.2987	6.58354	10.962	10.969	8.3402
289	57.3841	10.407	12.8487	13.8785	9.73089
290	61.1271	9.45346	12.3533	13.0887	11.0124
291	61.153	8.25739	11.8555	12.2528	10.5494
292	64.7043	8.18593	11.3334	11.5491	9.52733
293	71.8763	6.86108	10.6503	10.5889	9.50475
294	77.0951	7.29104	10.7564	11.4064	7.55797
295	66.4479	7.56234	11.1235	11.1993	10.4881
296	65.9961	10.1904	12.1617	13.9286	7.62682
297	58.2357	9.3967	12.393	12.9932	10.4159
298	73.3956	6.74853	11.1269	11.2267	8.542
299	74.0764	6.98895	10.7936	10.9437	8.15321
300	73.3677	6.14516	10.2541	9.97797	8.44666
301	72.7699	6.20519	10.2149	9.92289	8.46497
302	58.8016	8.52326	12.4725	13.2503	10.6697
303	65.1361	8.67691	11.2081	11.6638	9.30083
304	65.3245	10.0037	12.2047	13.7114	8.95968
305	68.0727	9.80528	11.418	13.1895	7.79619
306	73.8014	6.66709	10.5042	10.4343	8.58678
307	72.2686	6.50824	9.9844	9.65851	9.72546
308	-27.8121	48.4405	18.2436	52.6222	7.2454
309	68.865	9.23636	11.3261	12.6532	8.76
310	49.8288	11.6193	13.8167	15.0997	10.5649
311	76.6971	5.86763	10.2149	9.94735	7.22853
312	89.0773	3.7506	7.27356	6.48846	5.74839
314	65.7037	8.33008	11.4917	11.847	9.6162
315	54.3402	10.5657	13.7803	14.9369	11.2373
316	60.6438	9.64048	12.458	13.2679	11.1727
317	53.2049	9.61131	12.7097	13.4824	10.8229
318	68.1313	8.5883	11.3085	11.9959	9.04445
319	65.9387	7.36821	11.362	11.5659	10.0884
320	59.6163	12.8938	12.5161	16.175	8.73397
321	65.4674	8.66175	11.4217	11.9184	9.64759
322	67.0765	9.43989	10.9143	12.2476	9.0226
323	79.0883	6.10739	9.16243	9.1033	7.68426
324	64.4711	8.78002	11.9587	12.5266	9.68456
325	62.9729	10.1897	13.1204	14.5197	8.54115
326	55.5641	9.60832	12.0662	12.533	11.3361
327	83.8978	5.33146	8.73091	8.60857	5.9077
328	76.5592	5.50202	9.31475	8.69172	7.35848
329	77.6149	7.48984	9.91685	10.9157	6.75318
330	66.86	8.2958	12.0009	12.5177	9.64156
331	67.6691	7.31389	11.0224	11.0553	8.81004
332	72.373	6.91877	10.2541	10.1621	8.60121
333	72.1139	7.23219	11.2081	11.4209	9.73675
334	72.8966	7.23622	11.3061	11.5855	7.17145
335	64.9539	10.0376	12.1617	13.6553	8.15173
336	60.4672	8.73246	11.6258	11.9171	10.106
337	53.0786	8.92741	11.6548	12.1513	11.9786
338	58.6088	13.6553	13.8167	17.858	8.01464
339	65.3694	9.81029	12.0793	13.4301	9.29484
340	58.9152	8.1886	11.8555	12.4351	10.6149
341	61.7641	9.54205	12.6639	13.5379	8.84583
342	62.2009	8.8546	11.362	11.7091	9.87855
343	70.2094	6.8203	10.9716	10.984	9.33368
345	64.1656	11.1164	11.7299	14.269	8.53204
346	64.6006	9.75709	11.7473	12.9747	9.58062
347	71.1987	9.13271	11.5674	13.0809	6.97864
348	75.6686	8.57179	10.2149	12.052	7.3358
349	76.0849	7.27842	10.1258	10.6755	7.32854
350	74.6836	6.5211	10.6447	10.5984	7.40475
351	69.3374	6.32862	10.6864	10.7581	9.42402
352	71.0339	8.7921	10.7936	12.0477	10.2052
353	77.9358	5.89444	10.7461	10.6838	6.59701
354	56.4976	10.2855	13.1604	14.1447	10.864
355	78.1495	6.85144	10.8642	11.2886	5.88438
356	61.6399	8.31921	11.9587	12.3795	9.53472
357	64.0776	8.41257	11.9792	12.4166	10.2847
358	55.1191	12.3499	14.9556	17.197	10.6569
359	61.24	6.705	8.84185	8.2	15.1162
360	77.2328	6.75986	10.5776	10.8335	7.75709
361	69.2996	6.8351	10.5401	10.3784	8.5048
362	60.64	9.82628	12.2435	13.1246	8.93553
363	61.0429	11.9771	12.458	15.3086	9.2645
364	50.7645	10.8107	13.5423	14.5861	11.8742
365	61.4047	9.08349	12.6026	13.2931	10.9522
366	77.1148	6.58468	9.36222	9.46998	8.13255
367	60.3175	10.4442	12.3406	13.6287	10.1103
368	66.4862	7.72468	11.6025	11.8672	10.868
369	65.9	8.09569	11.6299	11.9483	10.5073
370	58.9767	9.86104	12.5739	13.3994	10.3135
371	72.3453	6.57099	10.3748	10.1767	8.52298
372	65.7802	7.64512	10.7223	10.6636	9.81116
373	63.4347	8.01366	11.8555	12.2368	10.7354
374	36.5074	20.6508	16.8278	24.6771	8.81393
375	66.0792	13.8555	10.1258	17.319	5.00013
376	59.1028	11.8164	13.5265	15.7902	9.10292
377	63.9711	8.3851	11.7859	12.1549	10.2066
378	70.8962	7.19652	10.7936	10.8353	7.90974
379	73.1384	7.43415	11.0513	11.413	7.39707
380	67.0668	8.15736	11.2081	11.5206	9.84186
381	71.8846	6.64311	10.7677	10.7006	8.41947
382	73.0257	5.92472	9.1077	8.4079	8.53772
383	65.872	8.25929	11.4217	11.7429	9.35432
384	72.372	7.71303	10.7278	11.1886	8.84618
385	56.6651	10.1586	12.9687	13.8713	11.4234
386	74.6804	7.91794	9.84237	10.8754	6.65918
387	54.5403	9.93054	12.7451	13.4695	10.8541
388	72.3396	7.12964	11.2081	11.3949	8.01768
389	65.2353	8.06978	11.3138	11.5121	10.1601
390	66.8864	8.89857	12.0318	12.8571	8.52881
391	65.9594	8.40681	11.7299	12.181	8.65467
392	71.7185	6.76163	10.5857	10.4738	8.94682
393	73.6109	6.25405	10.1763	9.88794	9.49199
394	87.7292	4.41805	8.07648	7.66179	6.75073
395	77.9903	6.93576	10.7461	11.2121	6.72206
396	64.6033	11.4322	12.6026	15.3707	8.30144
397	68.1252	7.71746	11.0279	11.1735	9.22393
398	64.7373	9.33496	11.2081	12.1129	10.6381
399	65.3251	9.62628	11.418	12.6397	8.98072
400	60.5514	9.21995	12.2092	12.7921	10.3089
401	74.1439	8.48963	10.9143	12.2835	8.69567
402	65.4233	7.64935	11.4077	11.5964	9.52555
403	73.0314	6.91954	11.0103	11.1102	8.29669
404	67.2524	9.65492	11.4568	12.9559	8.29618
405	60.5038	9.56109	12.8389	13.6886	10.3209
406	49.0599	15.1942	14.0682	18.2843	10.912
407	75.0919	6.08605	10.6088	10.4756	7.5504
408	59.8441	9.86427	11.9792	12.7894	11.3821
409	54.1002	11.8095	13.3974	15.0818	10.029
410	72.8943	8.45807	10.2031	11.4795	8.23034
411	51.6412	11.0146	13.6887	14.8309	11.9137
412	70.616	6.91987	10.2377	10.0352	9.31637
413	66.6566	8.6201	11.3085	11.8733	8.98245
414	78.9985	6.10255	9.91042	9.84391	7.27456
415	79.5732	5.63845	9.82789	9.52857	7.49348
416	83.2827	4.8153	9.66188	9.20408	7.29482
417	67.307	10.7721	11.6452	14.3111	7.23988
418	57.5715	9.70097	12.6442	13.3649	10.9028
419	84.9118	4.25315	8.03289	7.14907	7.48419
420	67.3364	8.25023	11.4917	11.9154	9.52178
421	67.1962	9.15347	12.8576	13.9517	8.56335
422	68.0129	11.9462	11.4077	15.7132	6.89915
423	70.639	7.85169	11.0626	11.4685	8.58016
424	66.0473	7.59129	10.5042	10.3796	9.75194
425	74.013	7.92616	11.0306	11.8443	8.39496
426	63.0671	9.81636	12.6026	13.7244	9.68457
427	61.6542	8.27663	11.9467	12.369	10.3981
428	66.5701	11.576	11.0036	14.7237	8.45131
429	74.108	6.11919	10.0476	9.70625	8.44277
430	79.385	5.40444	8.97628	8.41625	6.69507
431	60.9488	9.01696	11.766	12.1905	10.9966
432	70.6121	6.25693	10.1258	9.8197	10.0474
433	72.5003	6.62498	9.17817	8.80346	9.18431
434	65.1988	11.8893	11.9119	15.4773	7.2245
435	76.2394	7.70168	9.88851	10.914	7.61343
436	59.6533	9.2525	11.9119	12.3905	10.5017
437	67.8534	7.22138	11.3747	11.559	9.21553
438	69.8753	6.62882	10.9516	10.9967	9.63455
439	61.6898	11.8924	12.8015	15.5893	9.18698
440	76.7204	7.23192	10.27	10.8473	7.38555
441	66.2995	7.85754	11.3681	11.5667	10.3137
442	59.2368	9.87859	13.106	14.0687	10.3203
443	46.1031	16.4466	14.7568	19.7662	9.34531
444	48.2228	13.9115	14.6965	17.4019	12.2006
445	71.4741	8.41677	11.5674	12.4836	7.29053
446	54.1847	10.303	12.9519	13.7937	11.7254
447	62.05	8.51534	12.1326	12.6082	10.2915
448	57.4412	11.2097	12.1085	13.7176	10.8473
449	80.4987	7.74522	8.84185	10.9391	10.5748
450	76.5152	6.99658	10.27	10.6211	7.77792
451	79.9693	5.97205	9.3187	9.24285	6.95061
452	68.8806	9.22769	12.458	13.7303	9.56559
453	69.1898	6.52411	10.8435	10.9097	9.68955
454	79.4187	6.55817	10.0355	10.3649	7.21703
455	47.42	17.8244	12.1617	20.2222	8.806
456	69.7116	10.3677	11.2081	13.9091	8.86479
457	59.01	9.28738	12.2899	12.8571	10.334
458	63.2277	9.32017	12.7854	13.6753	10.6275
459	68.0104	9.54918	11.6982	13.171	7.77896
460	72.4755	6.62068	10.8201	10.7777	8.17808
461	74.9347	5.59812	9.96851	9.59719	7.07392
462	67.1635	9.06451	11.8921	12.8492	8.58952
463	67.2785	7.75816	11.2826	11.4651	9.09671
464	77.5981	6.72547	10.7936	11.0766	7.62066
465	70.2768	6.68669	11.4674	11.7552	9.60786
466	68.8562	8.71699	11.6982	12.5672	9.0584
467	55.5986	9.42959	12.1617	12.6491	11.5779
468	54.7855	13.2363	14.314	17.2667	10.5433
469	63.5792	8.53553	11.7414	12.1223	11.1915
470	57.8132	10.5782	13.2414	14.4513	10.4943
471	70.2023	6.01141	9.49055	8.93975	9.08957
472	60.0293	9.71588	12.891	13.7842	9.64805
473	85.1686	5.90141	8.0212	8.89172	5.96652
474	83.7232	4.66213	10.1258	9.79871	5.76097
475	63.5442	9.27833	11.2081	11.9317	9.98575
476	72.9813	8.02086	10.6261	11.4192	7.41198
477	55.296	10.9189	14.3747	15.8176	11.0942
478	65.8322	9.07322	11.4295	12.2433	9.80762
479	66.4701	7.37574	10.571	10.4323	9.53642
480	73.5519	6.93593	10.3075	10.3236	8.52
481	59.8467	9.75626	12.7964	13.6741	9.9679
482	70.7996	6.63091	10.4018	10.188	9.46567
483	57.945	12.63	13.1499	16.1026	8.151
484	52.971	10.0735	13.4279	14.4514	10.8906
485	74.1546	6.90823	10.324	10.3761	8.21191
486	67.8016	8.32927	11.4295	11.923	9.87622
487	69.6913	8.3055	11.5784	12.2353	8.27541
488	73.4801	6.46671	10.1763	9.94022	7.94047
489	66.7182	8.35666	11.1382	11.5255	9.49897
490	73.7804	6.75331	9.91685	9.80068	7.4156
491	63.5925	12.565	12.2435	16.2576	6.7497
492	62.5971	10.8425	12.3111	14.2322	9.12915
493	63.1489	10.0824	12.3111	13.6255	8.86217
494	65.4791	7.41197	11.273	11.4367	10.2271
495	71.0587	6.84971	10.6088	10.503	9.74632
496	71.8656	7.17115	11.2081	11.3867	8.73525
497	71.1698	8.47743	11.273	12.2091	9.2622
498	57.4804	10.4279	12.7451	13.7791	11.1317
499	79.5512	5.1522	9.80015	9.34613	7.02887
500	64.6789	7.31997	11.271	11.5116	10.4413
501	76.832	6.22406	10.231	10.0991	7.66629
502	57.3625	13.0839	14.9062	17.9968	10.6099
503	60.0922	11.3644	12.8389	14.87	10.2895
504	67.0038	7.35614	10.9143	10.9037	10.9261
505	77.2647	6.33806	9.88851	9.81625	7.36209
506	65.9515	11.7065	11.2081	14.9104	7.63079
507	67.5478	7.07261	10.8117	10.7641	9.73874
508	46.764	13.3765	14.6837	16.8134	12.0053
509	54.7342	11.4558	13.7717	15.303	11.1974
510	69.0546	6.7081	10.5776	10.4439	9.65597
511	78.2671	7.04366	10.5607	11.1465	6.94329
512	60.5325	15.2857	11.4917	18.891	7.13986
513	65.6001	7.91535	11.1269	11.2455	8.86399
514	78.7585	5.78521	9.88851	9.6156	8.22877
515	80.2312	7.76342	8.61773	10.78	7.02651
516	67.0704	7.31248	10.4115	10.2255	9.7823
517	81.688	5.53458	9.66188	9.44936	6.40682
518	65.3259	8.16174	11.3138	11.5446	10.1935
519	64.169	8.35841	11.6664	12.0006	10.2864
520	72.5017	9.30781	10.1258	12.3394	7.87673
521	75.4369	6.646	10.7936	10.8696	8.73017
522	61.6619	8.23951	12.2547	12.8469	10.3493
523	64.8742	9.31965	11.5521	12.4544	9.38884
524	84.0494	3.96157	8.76618	7.89448	6.31016
525	67.7436	8.25601	11.3138	11.7461	8.17297
526	75.99	7.6643	11.4917	12.3125	7.46511
527	61.9347	8.54584	11.8555	12.2272	9.32253
528	64.8533	8.98342	12.1617	12.8883	7.97214
